a,b,c,d,e,f,g0.009,2,0,0.009,0.008,0.001,0
0.02056821982,3,0.01156821982,0.009,0.008,0.001,0.0
0.0642893592091,4,0.0552893592091,0.009,0.008,0.001,0.0
0.0722893592091,5,0.0598650066871,0.012424352522,0.008,0.001,0.00342435252199
0.0903093520224,6,0.0813093520224,0.009,0.008,0.001,0.0
0.102181142453,7,0.0931811424533,0.009,0.008,0.001,0.0
0.110181142453,8,0.0934964840506,0.0166846584027,0.008,0.001,0.0076846584027
0.125536129005,9,0.116536129005,0.009,0.008,0.001,0.0
0.133536129005,10,0.121192316347,0.0123438126583,0.008,0.001,0.00334381265834
0.141536129005,11,0.121748788022,0.0197873409836,0.008,0.001,0.0107873409836
0.163382622512,12,0.154382622512,0.009,0.008,0.001,0.0
0.175110874806,13,0.166110874806,0.009,0.008,0.001,0.0
0.196691983802,14,0.187691983802,0.009,0.008,0.001,0.0
0.204691983802,15,0.187945808262,0.0167461755394,0.008,0.001,0.00774617553937
0.212691983802,16,0.19390040582,0.0187915779819,0.008,0.001,0.00979157798188
0.23994946479,17,0.23094946479,0.009,0.008,0.001,0.0
0.254320756364,18,0.245320756364,0.009,0.008,0.001,0.0
0.276453220757,19,0.267453220757,0.009,0.008,0.001,0.0
0.286344475818,20,0.277344475818,0.009,0.008,0.001,0.0
0.30309810521,21,0.29409810521,0.009,0.008,0.001,0.0
0.311104928396,22,0.302104928396,0.009,0.008,0.001,0.0
0.340658302088,23,0.331658302088,0.009,0.008,0.001,0.0
0.355160425985,24,0.346160425985,0.009,0.008,0.001,0.0
0.363160425985,25,0.350789298122,0.0123711278636,0.008,0.001,0.00337112786359
0.371160425985,26,0.355915187214,0.0152452387716,0.008,0.001,0.00624523877162
0.379160425985,27,0.361000934813,0.0181594911723,0.008,0.001,0.00915949117231
0.387160425985,28,0.362026154106,0.0251342718797,0.008,0.001,0.0161342718797
0.395160425985,29,0.376824460115,0.0183359658703,0.008,0.001,0.00933596587027
0.403160425985,30,0.379236843125,0.0239235828605,0.008,0.001,0.0149235828605
0.411160425985,31,0.379698821601,0.0314616043847,0.008,0.001,0.0224616043847
0.437919146903,32,0.428919146903,0.009,0.008,0.001,0.0
0.457335047226,33,0.448335047226,0.009,0.008,0.001,0.0
0.474481756829,34,0.465481756829,0.009,0.008,0.001,0.0
0.482481756829,35,0.467784906602,0.0146968502279,0.008,0.001,0.00569685022786
0.490481756829,36,0.472156545175,0.0183252116546,0.008,0.001,0.00932521165457
0.498481756829,37,0.477303286131,0.0211784706989,0.008,0.001,0.0121784706989
0.506481756829,38,0.486328026183,0.0201537306468,0.008,0.001,0.0111537306468
0.514481756829,39,0.494056399486,0.0204253573433,0.008,0.001,0.0114253573433
0.522481756829,40,0.506403077732,0.0160786790976,0.008,0.001,0.00707867909757
0.530481756829,41,0.52042490455,0.0100568522793,0.008,0.001,0.00105685227927
0.548800155913,42,0.539800155913,0.009,0.008,0.001,0.0
0.556800155913,43,0.544480797995,0.0123193579182,0.008,0.001,0.00331935791818
0.572709115952,44,0.563709115952,0.009,0.008,0.001,0.0
0.585273167106,45,0.576273167106,0.009,0.008,0.001,0.0
0.623580789864,46,0.614580789864,0.009,0.008,0.001,0.0
0.631749693009,47,0.622749693009,0.009,0.008,0.001,0.0
0.639749693009,48,0.626394032041,0.0133556609686,0.008,0.001,0.00435566096858
0.647749693009,49,0.629629187102,0.0181205059075,0.008,0.001,0.00912050590753
0.655749693009,50,0.630841522463,0.0249081705462,0.008,0.001,0.0159081705462
0.663749693009,51,0.636597699597,0.0271519934123,0.008,0.001,0.0181519934123
0.676527652619,52,0.667527652619,0.009,0.008,0.001,0.0
0.697050137556,53,0.688050137556,0.009,0.008,0.001,0.0
0.705050137556,54,0.689018261889,0.016031875667,0.008,0.001,0.00703187566702
0.713050137556,55,0.692675798947,0.0203743386086,0.008,0.001,0.0113743386086
0.721050137556,56,0.69506482669,0.0259853108666,0.008,0.001,0.0169853108666
0.744525112812,57,0.735525112812,0.009,0.008,0.001,0.0
0.757388372316,58,0.748388372316,0.009,0.008,0.001,0.0
0.765388372316,59,0.751500465908,0.0138879064082,0.008,0.001,0.00488790640824
0.775546782813,60,0.766546782813,0.009,0.008,0.001,0.0
0.795690093308,61,0.786690093308,0.009,0.008,0.001,0.0
0.803690093308,62,0.787559542033,0.0161305512754,0.008,0.001,0.0071305512754
0.821607056706,63,0.812607056706,0.009,0.008,0.001,0.0
0.845560627017,64,0.836560627017,0.009,0.008,0.001,0.0
0.854351450866,65,0.845351450866,0.009,0.008,0.001,0.0
0.862351450866,66,0.85268407462,0.00966737624623,0.008,0.001,0.000667376246233
0.870351450866,67,0.853065894531,0.0172855563344,0.008,0.001,0.00828555633442
0.878351450866,68,0.857483972137,0.0208674787289,0.008,0.001,0.0118674787289
0.886351450866,69,0.865598107215,0.0207533436513,0.008,0.001,0.0117533436513
0.903650072132,70,0.894650072132,0.009,0.008,0.001,0.0
0.929738319029,71,0.920738319029,0.009,0.008,0.001,0.0
0.937738319029,72,0.925084360043,0.0126539589858,0.008,0.001,0.00365395898581
0.945738319029,73,0.934175478488,0.0115628405417,0.008,0.001,0.00256284054169
0.953998787811,74,0.944998787811,0.009,0.008,0.001,0.0
0.963548432263,75,0.954548432263,0.009,0.008,0.001,0.0
0.971548432263,76,0.957023370127,0.0145250621357,0.008,0.001,0.00552506213572
0.979548432263,77,0.961449364174,0.0180990680888,0.008,0.001,0.00909906808883
0.987548432263,78,0.962465214851,0.0250832174121,0.008,0.001,0.0160832174121
0.995548432263,79,0.980184875227,0.0153635570362,0.008,0.001,0.00636355703616
1.00354843226,80,0.99141261267,0.0121358195924,0.008,0.001,0.0031358195924
1.01154843226,81,0.999040699914,0.0125077323485,0.008,0.001,0.00350773234852
1.03170660698,82,1.02270660698,0.009,0.008,0.001,0.0
